datetime,tempmax,temp,humidity,windspeed,winddir,precip,dew,cloudcover,solarradiation,calculated_RH,month,year
2023-05-02,32.0,26.33,64.3,24.1401,89.9,0.0,18.44,57.3,271.5,61.88825866813817,5,2023
2023-05-03,32.0,26.06,63.7,24.1401,136.8,0.118,18.06,55.7,284.0,61.40208216454373,5,2023
2023-05-04,32.0,26.56,63.5,16.576202000000002,102.7,0.079,18.5,35.7,271.6,61.28421237686236,5,2023
2023-05-05,35.06,29.67,48.9,11.104446000000001,75.4,0.0,16.89,44.6,269.7,46.19541010845121,5,2023
2023-05-06,37.0,30.61,41.0,18.346476,336.5,0.0,15.17,33.2,298.3,39.21851760126723,5,2023
2023-05-07,38.0,31.39,36.3,27.680647999999998,261.3,0.118,13.67,33.7,302.7,34.04633578565763,5,2023
2023-05-08,38.17,32.44,27.9,22.047957999999998,291.0,0.0,7.83,12.7,334.1,21.75371205200701,5,2023
2023-05-09,39.0,33.33,16.6,20.599552000000003,354.7,0.0,2.39,0.0,340.0,14.171625830944713,5,2023
2023-05-10,39.0,32.17,18.6,20.599552000000003,335.6,0.0,3.61,0.0,337.1,16.492415270665745,5,2023
2023-05-11,41.0,32.94,19.8,18.346476,310.4,0.0,4.39,0.0,336.4,16.680192997966518,5,2023
2023-05-12,42.0,34.28,19.1,14.805927999999998,246.4,0.0,6.06,0.9,327.4,17.379430384471604,5,2023
2023-05-13,43.06,35.89,19.4,27.680647999999998,312.7,0.0,7.17,24.9,320.1,17.157189966931508,5,2023
2023-05-14,40.0,33.83,27.7,37.01482,297.2,0.197,10.83,72.1,299.3,24.61841746992512,5,2023
2023-05-15,40.0,31.89,45.0,22.369826,278.2,0.0,17.0,22.9,326.7,40.977260385592956,5,2023
2023-05-16,39.0,32.89,36.4,27.680647999999998,298.1,0.0,15.11,29.5,301.7,34.32757333963743,5,2023
2023-05-17,39.89,34.72,36.2,20.599552000000003,283.8,0.0,16.89,23.1,301.1,34.71947050970645,5,2023
2023-05-18,38.06,32.61,39.8,18.346476,330.3,0.079,16.28,27.6,305.8,37.58421142592059,5,2023
2023-05-19,39.06,33.72,35.8,14.805927999999998,304.1,0.0,14.78,3.5,328.8,32.07744891365071,5,2023
2023-05-20,41.0,35.33,24.4,18.346476,304.1,0.0,10.17,17.5,324.6,21.674715965997756,5,2023
2023-05-21,42.06,36.89,22.4,25.910374,296.0,0.0,11.11,12.1,312.2,21.177960540906458,5,2023
2023-05-22,42.0,36.78,26.2,24.1401,294.2,0.0,13.89,7.6,311.0,25.568055645394626,5,2023
2023-05-23,42.0,36.67,28.7,20.599552000000003,287.5,0.0,15.39,30.3,308.5,28.33602308157429,5,2023
2023-05-24,35.0,27.72,59.3,33.474272,18.7,0.788,17.89,64.8,222.0,55.10070288368215,5,2023
2023-05-25,33.61,27.5,60.3,64.85640199999999,283.8,0.709,18.67,57.8,274.4,58.61294341671107,5,2023
2023-05-26,31.0,25.28,76.1,27.680647999999998,169.8,0.512,20.56,42.1,295.0,75.13692638514938,5,2023
2023-05-27,32.0,28.17,65.5,27.680647999999998,75.3,0.0,20.83,35.6,291.3,64.44574003662966,5,2023
2023-05-28,33.0,27.28,66.2,24.1401,346.5,1.181,20.11,71.3,254.8,64.93638630465276,5,2023
2023-05-29,31.5,27.33,60.0,14.805927999999998,122.5,0.0,18.67,53.3,174.7,59.19938257888212,5,2023
2023-05-30,31.0,28.11,60.0,24.1401,262.9,0.0,19.44,46.9,292.6,59.34399088772625,5,2023
2023-05-31,31.33,27.28,62.3,22.369826,284.2,0.0,19.0,31.4,278.9,60.609655298195264,5,2023
2023-06-01,33.94,27.33,65.8,25.910374,75.9,0.118,20.0,44.1,297.9,64.30711873756898,6,2023
2023-06-02,35.0,30.0,62.9,14.805927999999998,341.9,0.0,21.78,49.5,270.1,61.448585577690466,6,2023
2023-06-03,37.0,31.78,55.9,37.01482,312.0,0.0,21.5,43.9,277.7,54.56902239776152,6,2023
2023-06-04,34.0,29.83,50.2,22.369826,283.4,0.0,18.06,66.5,290.4,49.27991764195821,6,2023
2023-06-05,36.17,31.56,48.9,11.104446000000001,303.4,0.0,18.89,16.1,316.1,47.02142442701805,6,2023
2023-06-06,38.0,32.39,43.0,24.1401,323.5,0.0,17.44,33.6,304.6,40.95847481571352,6,2023
2023-06-07,38.17,32.67,36.7,18.346476,314.9,0.0,15.33,12.9,284.4,35.24999502752247,6,2023
2023-06-08,39.0,34.0,45.3,37.01482,300.0,0.039,20.11,37.7,258.0,44.213615983550184,6,2023
2023-06-09,39.17,34.0,43.0,24.1401,295.4,0.0,18.94,26.8,290.9,41.11343697173474,6,2023
2023-06-10,39.0,34.56,43.1,20.438617999999998,287.5,0.0,19.78,17.6,290.6,41.988785072422964,6,2023
2023-06-11,40.0,34.56,44.9,22.369826,297.3,0.118,20.39,32.2,291.2,43.603766400795614,6,2023
2023-06-12,39.17,35.61,41.2,27.680647999999998,296.7,0.0,20.11,7.5,297.1,40.43500308172347,6,2023
2023-06-13,40.0,35.72,41.2,27.680647999999998,295.4,0.0,20.17,21.5,266.5,40.33987307489682,6,2023
2023-06-14,39.0,34.94,44.2,24.1401,287.0,0.0,20.67,40.1,287.7,43.4371411514596,6,2023
2023-06-15,37.94,33.33,51.6,26.715044000000002,281.6,0.004,21.78,51.1,273.3,50.8647130172889,6,2023
2023-06-16,37.0,32.11,57.8,20.599552000000003,256.3,0.0,22.39,68.5,214.8,56.54669724614448,6,2023
2023-06-17,34.67,30.61,66.1,27.680647999999998,199.2,0.0,23.44,82.3,212.0,65.62730912522966,6,2023
2023-06-18,29.17,27.0,84.3,20.599552000000003,134.7,0.355,24.11,93.4,118.1,84.23146464778505,6,2023
2023-06-19,31.78,26.78,89.4,20.599552000000003,5.6,0.905,24.89,93.3,60.4,89.40545905547958,6,2023
2023-06-20,34.0,28.39,83.6,22.369826,301.5,0.708,25.28,85.8,225.6,83.28364683140005,6,2023
2023-06-21,35.0,30.11,76.9,20.599552000000003,292.5,0.118,25.44,58.1,264.9,76.12611579504949,6,2023
2023-06-22,35.17,30.67,74.0,20.599552000000003,277.1,0.0,25.39,69.7,220.5,73.50360199607995,6,2023
2023-06-23,36.0,31.83,67.0,18.346476,293.1,0.039,24.78,67.8,222.5,66.34987349380899,6,2023
2023-06-24,37.0,32.89,63.5,18.346476,297.6,0.008,24.89,64.7,266.8,62.90599774204439,6,2023
2023-06-25,30.0,28.33,80.2,22.369826,43.9,0.0,24.56,80.2,126.1,80.06092037990513,6,2023
2023-06-26,32.0,27.22,86.8,20.438617999999998,49.8,0.393,24.83,80.1,167.8,86.81279867031138,6,2023
2023-06-27,31.0,28.56,83.4,11.104446000000001,314.5,0.118,25.44,58.6,211.1,83.25333636326953,6,2023
2023-06-28,33.0,29.33,80.9,18.346476,332.6,0.0,25.61,72.9,222.0,80.43081309793462,6,2023
2023-06-29,31.89,28.0,87.2,14.805927999999998,7.5,0.512,25.61,82.4,189.4,86.8836993808263,6,2023
2023-06-30,33.0,27.67,86.5,18.346476,323.5,0.118,25.17,90.2,200.6,86.28695870734217,6,2023
2023-07-01,35.0,29.33,79.8,18.346476,293.1,0.0,25.33,69.3,199.2,79.10384907582659,7,2023
2023-07-02,33.89,28.39,83.1,20.599552000000003,295.0,0.984,25.17,78.7,269.0,82.74013336749752,7,2023
2023-07-03,35.0,30.61,77.1,14.805927999999998,294.0,0.354,26.0,61.6,253.4,76.47374688661695,7,2023
2023-07-04,36.0,30.28,76.6,16.576202000000002,234.7,0.028,25.61,71.2,255.3,76.15216822628128,7,2023
2023-07-05,35.17,30.56,73.7,20.599552000000003,60.0,0.024,25.17,67.7,230.7,73.00565883242896,7,2023
2023-07-06,34.06,29.83,77.7,18.346476,56.3,0.012,25.39,76.1,209.3,77.13147299423989,7,2023
2023-07-07,32.89,27.94,87.0,20.599552000000003,90.9,1.063,25.5,84.1,167.3,86.62066603209894,7,2023
2023-07-08,33.0,28.33,85.9,14.805927999999998,112.1,0.008,25.67,84.4,124.8,85.53383017981476,7,2023
2023-07-09,32.17,28.06,89.0,13.035654,240.3,2.748,26.06,87.8,147.6,88.9199242985327,7,2023
2023-07-10,29.33,27.39,91.1,16.576202000000002,341.5,2.047,25.78,84.5,139.2,90.94936613784725,7,2023
2023-07-11,33.06,29.56,79.7,14.805927999999998,332.6,0.0,25.5,63.4,227.3,78.85388950926414,7,2023
2023-07-12,35.0,31.11,73.1,17.541806,307.2,0.0,25.5,50.2,227.1,72.15043986055774,7,2023
2023-07-13,35.0,30.83,74.2,20.438617999999998,308.8,0.024,25.61,68.8,229.0,73.79267151230071,7,2023
2023-07-14,33.17,29.78,76.5,23.174496,291.7,0.0,25.17,60.6,163.3,76.3477778089888,7,2023
2023-07-15,34.0,29.72,80.2,20.277684,270.8,0.0,25.83,67.1,222.1,79.67509400946226,7,2023
2023-07-16,31.5,28.11,85.7,14.805927999999998,272.1,1.457,25.44,90.4,66.0,85.46122827005614,7,2023
2023-07-17,32.0,29.0,84.7,14.805927999999998,299.1,0.0,26.11,80.2,140.2,84.44461664067555,7,2023
2023-07-18,32.78,28.33,87.5,18.346476,214.3,0.157,26.06,81.0,129.1,87.53294785264963,7,2023
2023-07-19,33.06,29.72,84.5,14.805927999999998,94.3,0.0,26.78,74.8,204.8,84.27208987417147,7,2023
2023-07-20,34.0,31.06,80.9,14.805927999999998,86.1,0.433,27.33,64.8,246.0,80.60578921927096,7,2023
2023-07-21,35.0,31.78,75.5,18.346476,88.0,0.197,26.72,54.6,248.7,74.6492934495082,7,2023
2023-07-22,34.78,31.11,78.2,22.369826,81.2,0.02,26.78,50.6,251.7,77.82207437350539,7,2023
2023-07-23,34.0,29.94,80.3,24.94477,83.5,0.016,26.06,55.5,183.7,79.75164149724895,7,2023
2023-07-24,34.0,30.28,81.2,22.369826,96.0,0.016,26.61,61.6,206.2,80.79096577919633,7,2023
2023-07-25,33.0,29.83,82.1,14.805927999999998,125.4,0.0,26.39,75.7,192.0,81.83784511274997,7,2023
2023-07-26,33.0,29.56,81.7,18.346476,95.6,0.0,26.06,75.6,165.3,81.51537119208747,7,2023
2023-07-27,33.0,29.06,82.9,18.346476,19.2,0.067,25.83,75.6,160.5,82.7686797533468,7,2023
2023-07-28,33.0,28.44,84.6,26.071308,284.9,0.118,25.5,82.3,157.0,84.13514958832549,7,2023
2023-07-29,29.0,26.61,90.8,20.599552000000003,267.1,1.969,25.0,93.6,75.6,90.89924137076754,7,2023
2023-07-30,32.0,27.78,88.0,21.404222,280.9,0.157,25.56,76.6,136.3,87.74552221538472,7,2023
2023-07-31,31.0,28.0,87.8,16.576202000000002,283.9,0.079,25.78,71.3,222.6,87.7642150938552,7,2023
2023-08-01,32.78,28.78,84.7,27.680647999999998,291.1,0.0,25.89,70.0,210.4,84.42137509681082,8,2023
2023-08-02,32.17,29.39,80.3,19.473014,283.9,0.0,25.56,66.3,207.2,79.91515292609623,8,2023
2023-08-03,32.0,28.83,79.2,20.277684,288.0,0.0,24.83,73.3,182.5,79.03510206116997,8,2023
2023-08-04,29.44,28.33,83.3,18.346476,283.1,0.0,25.22,85.2,142.9,83.27687078592916,8,2023
2023-08-05,33.0,29.67,78.7,18.346476,281.2,0.008,25.44,78.3,194.0,78.07684432965281,8,2023
2023-08-06,32.06,29.28,75.0,25.910374,274.7,0.0,24.22,57.0,209.7,74.24400382990066,8,2023
2023-08-07,32.0,28.44,76.6,24.1401,265.6,0.0,23.78,63.8,158.0,75.91370543212992,8,2023
2023-08-08,31.5,28.78,73.5,26.715044000000002,269.3,0.0,23.5,76.3,193.8,73.18540303827434,8,2023
2023-08-09,32.0,28.61,73.4,20.599552000000003,268.4,0.0,23.17,74.6,187.4,72.45284454872615,8,2023
2023-08-10,32.17,29.28,72.0,22.369826,273.5,0.0,23.5,52.4,189.8,71.09816244607111,8,2023
2023-08-11,34.0,29.94,69.2,18.346476,280.3,0.0,23.44,43.5,225.1,68.19776095836262,8,2023
2023-08-12,33.0,29.78,67.0,27.680647999999998,270.5,0.0,22.78,47.8,198.3,66.13532258468673,8,2023
2023-08-13,32.0,28.83,72.4,24.1401,260.5,0.0,23.22,57.2,142.0,71.750682392607,8,2023
2023-08-14,32.0,29.0,73.4,14.805927999999998,219.7,0.0,23.61,69.5,118.0,72.73927210204624,8,2023
2023-08-15,34.06,30.28,69.2,14.805927999999998,276.2,0.0,23.78,55.7,214.3,68.26348527798906,8,2023
2023-08-16,32.33,29.06,74.3,18.346476,288.3,0.157,23.94,67.4,225.0,73.94086821086681,8,2023
2023-08-17,35.0,30.61,65.8,20.599552000000003,283.7,0.0,23.33,39.6,252.6,65.19310537778838,8,2023
2023-08-18,35.0,30.67,66.8,16.576202000000002,290.6,0.0,23.61,56.2,259.3,66.07620842159768,8,2023
2023-08-19,33.17,29.89,75.0,13.035654,331.5,0.103,24.83,70.4,206.1,74.34372739811289,8,2023
2023-08-20,34.0,30.11,77.5,18.346476,73.2,0.024,25.61,61.1,226.0,76.89859161242185,8,2023
2023-08-21,35.17,31.44,71.3,13.035654,113.7,0.0,25.5,57.1,221.6,70.80771192492323,8,2023
2023-08-22,35.0,31.22,75.4,18.346476,280.1,0.0,26.22,70.5,221.3,74.82412945006342,8,2023
2023-08-23,29.17,28.17,79.2,23.979166,259.3,0.079,24.17,85.7,102.6,78.94386117943904,8,2023
2023-08-24,31.0,28.17,72.0,24.1401,263.1,0.0,22.44,78.4,185.1,71.11316949116629,8,2023
2023-08-25,32.0,28.44,68.3,25.910374,264.4,0.0,21.83,65.1,191.1,67.45121697664315,8,2023
2023-08-26,33.17,29.22,65.7,19.473014,267.5,0.0,21.89,51.1,241.9,64.70658406008202,8,2023
2023-08-27,33.06,29.33,64.4,27.680647999999998,275.2,0.0,21.67,49.5,246.0,63.438505983641214,8,2023
2023-08-28,34.0,29.61,64.4,22.369826,269.9,0.0,21.94,41.4,266.5,63.459932971337885,8,2023
2023-08-29,34.0,29.72,63.1,19.473014,279.2,0.0,21.72,37.9,257.4,62.21773152430738,8,2023
2023-08-30,35.06,29.44,68.1,27.680647999999998,301.5,0.079,22.67,43.7,246.8,66.99537669941263,8,2023
2023-08-31,36.0,31.44,59.1,16.576202000000002,302.6,0.0,22.11,48.6,236.7,57.744392984006566,8,2023
2023-09-01,37.0,32.56,53.1,18.346476,303.2,0.0,21.56,45.5,248.0,52.406173697937696,9,2023
2023-09-02,36.0,31.89,50.9,22.369826,289.7,0.0,20.22,33.3,271.0,50.124001658060514,9,2023
2023-09-03,36.17,31.61,50.9,19.473014,294.6,0.0,19.72,19.8,274.3,49.37389393797523,9,2023
2023-09-04,36.06,32.11,49.8,18.346476,301.6,0.0,19.94,20.9,271.7,48.653215570886196,9,2023
2023-09-05,36.17,31.72,53.7,18.346476,4.0,0.472,20.61,39.6,247.5,51.84243807054052,9,2023
2023-09-06,34.17,29.22,71.1,24.1401,82.9,0.008,23.06,55.1,246.3,69.47411964955673,9,2023
2023-09-07,35.0,30.17,67.0,20.599552000000003,78.6,0.008,23.11,61.2,225.4,65.97464938582893,9,2023
2023-09-08,34.0,29.78,73.3,22.047957999999998,85.1,0.0,24.33,57.3,219.9,72.61145111967019,9,2023
2023-09-09,31.33,28.0,79.4,18.346476,67.6,0.0,24.06,83.0,124.6,79.20515936040647,9,2023
2023-09-10,33.06,28.28,77.8,14.805927999999998,20.7,0.0,23.83,65.2,154.0,76.85418397394955,9,2023
2023-09-11,34.0,29.56,74.8,18.346476,59.2,0.0,24.33,58.2,216.7,73.5374002039422,9,2023
2023-09-12,34.0,29.61,73.5,18.346476,45.2,0.0,24.17,65.8,210.5,72.62573162432889,9,2023
2023-09-13,34.78,30.61,71.5,14.805927999999998,309.9,0.0,24.67,56.9,214.3,70.65772155957842,9,2023
2023-09-14,36.0,29.94,71.7,18.346476,313.6,1.142,23.94,63.9,201.7,70.28204640051194,9,2023
2023-09-15,34.0,28.94,80.2,27.680647999999998,69.6,0.0,25.11,63.2,206.6,79.85541237971226,9,2023
2023-09-16,31.0,28.0,84.3,22.369826,63.9,0.236,25.06,84.8,123.9,84.0876772499472,9,2023
2023-09-17,28.0,25.83,88.9,24.1401,87.5,0.118,23.83,80.3,147.2,88.74550791305339,9,2023
2023-09-18,26.0,24.33,93.5,22.369826,123.3,0.221,23.17,96.3,79.2,93.25694637288737,9,2023
2023-09-19,32.0,28.11,79.7,16.576202000000002,147.6,0.0,24.11,69.0,207.5,78.9355384996515,9,2023
2023-09-20,34.0,29.72,74.8,14.805927999999998,176.9,0.0,24.5,52.8,219.2,73.60821423381265,9,2023
2023-09-21,35.0,29.94,75.3,16.576202000000002,308.7,0.197,24.89,59.8,223.3,74.39625895791059,9,2023
2023-09-22,33.0,28.5,81.7,18.346476,312.4,0.827,24.94,77.3,196.5,81.09361708074307,9,2023
2023-09-23,34.06,29.28,78.3,16.576202000000002,347.7,0.039,24.94,49.0,201.7,77.51100249575869,9,2023
2023-09-24,33.06,27.61,81.2,18.346476,259.5,0.866,23.94,59.0,207.1,80.44764587984716,9,2023
2023-09-25,32.0,28.33,77.4,19.31208,2.1,0.157,23.89,51.1,194.9,76.90792568733403,9,2023
2023-09-26,35.0,29.78,73.5,14.805927999999998,68.8,0.0,24.17,47.4,220.6,71.91820868965138,9,2023
2023-09-27,34.0,29.89,65.9,11.104446000000001,24.1,0.0,22.33,39.3,211.2,63.94661923055994,9,2023
2023-09-28,34.0,29.11,48.7,13.035654,61.6,0.0,16.22,15.4,252.6,45.7235394423467,9,2023
2023-09-29,35.0,29.33,44.0,11.104446000000001,356.7,0.0,15.11,5.4,254.3,42.04988676633687,9,2023
2023-09-30,36.0,30.33,43.3,11.104446000000001,12.5,0.0,15.83,3.2,254.5,41.57411950223429,9,2023
2023-10-01,35.0,29.83,45.0,11.104446000000001,48.4,0.0,15.5,13.6,254.2,41.890934686155504,10,2023
2023-10-02,35.06,29.28,43.3,14.805927999999998,21.0,0.0,14.94,25.0,249.1,41.71287495556408,10,2023
2023-10-03,35.0,29.56,39.1,11.104446000000001,359.3,0.0,13.44,8.2,252.2,37.245982082937196,10,2023
2023-10-04,36.0,29.39,36.8,14.805927999999998,330.2,0.0,12.06,0.0,254.8,34.363706865211824,10,2023
2023-10-05,36.0,29.72,40.2,13.035654,308.2,0.0,14.22,0.0,250.4,38.82111603113862,10,2023
2023-10-06,36.0,30.17,46.4,22.369826,297.4,0.0,16.94,0.0,245.3,45.02886598496848,10,2023
2023-10-07,35.0,30.11,51.3,20.599552000000003,304.1,0.0,18.67,0.0,241.8,50.383512585463016,10,2023
2023-10-08,35.0,30.0,56.2,20.599552000000003,293.6,0.0,20.11,3.0,237.9,55.453697705974584,10,2023
2023-10-09,36.0,29.78,55.3,20.599552000000003,286.2,0.0,19.39,5.3,235.8,53.70677033530558,10,2023
2023-10-10,35.0,29.39,56.2,16.576202000000002,284.8,0.0,19.33,11.1,218.3,54.722962495226824,10,2023
2023-10-11,35.0,29.72,47.1,14.805927999999998,315.7,0.0,16.61,8.8,235.3,45.251225387378575,10,2023
2023-10-12,35.0,29.39,44.4,11.104446000000001,302.4,0.0,15.39,10.5,235.6,42.66467589436117,10,2023
2023-10-13,36.0,29.94,47.2,11.104446000000001,308.3,0.0,16.83,20.6,231.4,45.31053385279396,10,2023
2023-10-14,35.0,30.78,42.0,14.805927999999998,314.6,0.0,16.11,36.1,198.9,41.24809100853369,10,2023
2023-10-15,35.0,30.11,42.4,18.346476,299.3,0.0,15.56,28.4,209.6,41.38099383331132,10,2023
2023-10-16,34.0,28.28,53.1,22.369826,290.0,0.024,17.5,54.0,207.1,52.035970315279755,10,2023
2023-10-17,29.44,24.83,63.5,20.599552000000003,84.1,0.0,17.28,69.0,201.4,62.88950444177418,10,2023
2023-10-18,31.0,25.61,60.0,10.299776000000001,22.9,0.0,16.61,39.2,208.3,57.54053101856229,10,2023
2023-10-19,32.0,26.0,51.6,13.035654,339.1,0.0,14.61,9.9,226.4,49.46743278289393,10,2023
2023-10-20,32.0,26.67,51.1,11.104446000000001,66.6,0.0,15.28,4.8,220.4,49.64432357555388,10,2023
2023-10-21,33.0,27.28,50.1,14.805927999999998,63.3,0.0,15.56,5.1,203.7,48.76433966300877,10,2023
2023-10-22,32.0,27.28,49.6,16.576202000000002,54.1,0.0,15.56,15.4,205.5,48.76433966300877,10,2023
2023-10-23,32.0,26.89,46.8,9.495106,6.7,0.0,14.06,9.5,207.3,45.29750785734611,10,2023
2023-10-24,32.0,26.39,46.0,14.805927999999998,354.2,0.0,13.28,4.0,209.0,44.34502813184303,10,2023
2023-10-25,32.0,26.44,48.9,14.805927999999998,344.2,0.0,14.33,13.0,198.9,47.33407905007931,10,2023
2023-10-26,32.0,25.89,46.1,14.805927999999998,335.5,0.0,12.28,0.0,313.6,42.78147677527224,10,2023
2023-10-27,33.0,26.11,40.6,11.104446000000001,349.9,0.0,11.11,10.3,218.9,39.08934903824719,10,2023
2023-10-28,30.0,25.56,46.2,8.529501999999999,67.3,0.0,12.83,53.7,163.4,45.228970751924564,10,2023
2023-10-29,34.0,26.5,48.4,11.104446000000001,301.3,0.0,13.72,21.3,212.9,45.338237327082446,10,2023
2023-10-30,34.0,27.5,43.1,10.299776000000001,23.7,0.0,13.0,10.9,205.2,40.79233168913275,10,2023
2023-10-31,33.0,28.28,43.0,11.104446000000001,70.0,0.0,14.11,25.0,207.3,41.89606613258453,10,2023
2023-11-01,32.0,27.22,46.6,14.966862,70.3,0.0,14.33,20.7,200.2,45.21160119131499,11,2023
2023-11-02,32.61,26.33,45.9,11.104446000000001,359.9,0.0,13.06,13.2,199.7,43.86802810520471,11,2023
2023-11-03,32.33,26.06,43.4,11.104446000000001,344.0,0.0,11.72,2.3,197.5,40.819659646958016,11,2023
2023-11-04,32.0,25.67,50.6,11.104446000000001,78.4,0.0,14.28,27.8,169.0,49.38004342906128,11,2023
2023-11-05,32.0,26.33,45.0,9.334171999999999,80.4,0.0,12.78,12.5,182.1,43.07223591958413,11,2023
2023-11-06,32.0,26.94,47.4,11.104446000000001,82.6,0.0,14.44,26.4,188.3,46.288904192124946,11,2023
2023-11-07,32.56,26.33,47.3,9.334171999999999,99.6,0.0,13.72,7.2,194.0,45.79524943229245,11,2023
2023-11-08,32.0,25.83,43.8,14.805927999999998,314.8,0.0,11.72,13.1,183.0,41.37929904781119,11,2023
2023-11-09,32.0,25.78,44.9,7.563898,271.9,0.0,12.22,37.8,168.9,42.89174615141275,11,2023
2023-11-10,30.0,24.67,57.4,18.346476,84.6,0.012,15.39,48.7,146.8,56.29436141236148,11,2023
2023-11-11,27.5,22.06,70.4,16.576202000000002,25.5,0.0,15.89,21.8,194.3,68.04269788268998,11,2023
2023-11-12,28.0,21.5,60.8,14.805927999999998,352.7,0.0,13.06,1.3,198.1,58.646632378039286,11,2023
2023-11-13,27.0,21.67,58.2,11.104446000000001,81.1,0.0,12.56,19.1,190.8,56.17161785802265,11,2023
2023-11-14,26.06,22.06,57.7,9.334171999999999,76.5,0.0,13.11,49.1,150.5,56.85986567165955,11,2023
2023-11-15,27.0,21.22,54.9,11.104446000000001,19.4,0.0,11.06,3.2,194.5,52.30210655623356,11,2023
2023-11-16,26.78,20.44,54.7,11.104446000000001,75.9,0.0,10.5,0.0,195.2,52.867520311063075,11,2023
2023-11-17,26.06,20.72,55.3,9.334171999999999,75.5,0.0,10.83,10.1,193.9,53.11673326452028,11,2023
2023-11-18,27.0,20.28,56.2,5.471756,97.8,0.0,10.72,15.2,191.3,54.18017926932131,11,2023
2023-11-19,27.0,20.89,57.1,11.104446000000001,87.1,0.0,11.44,0.0,188.7,54.73355762960441,11,2023
2023-11-20,27.0,21.61,60.6,11.104446000000001,76.7,0.0,13.33,0.0,186.4,59.288495377984994,11,2023
2023-11-21,27.0,21.17,61.6,16.576202000000002,334.2,0.0,13.17,11.0,186.5,60.276114620536745,11,2023
2023-11-22,26.0,19.39,56.6,11.104446000000001,285.5,0.0,9.94,0.0,191.0,54.349648089109294,11,2023
2023-11-23,26.61,19.33,55.2,11.104446000000001,174.5,0.0,9.44,0.0,189.4,52.75394589745224,11,2023
2023-11-24,26.0,20.33,57.9,11.104446000000001,94.1,0.0,11.44,0.5,184.0,56.655360061515346,11,2023
2023-11-25,26.0,20.33,58.7,9.334171999999999,97.1,0.0,11.56,22.1,159.8,57.10663477383451,11,2023
2023-11-26,25.0,20.83,57.2,20.277684,95.5,0.0,11.72,57.1,139.2,55.96171575367005,11,2023
2023-11-27,23.0,19.5,69.9,11.104446000000001,155.5,0.0,13.78,83.5,109.9,69.53119400206442,11,2023
2023-11-28,20.0,17.56,85.7,17.541806,81.3,0.039,15.11,64.3,89.5,85.55586287641088,11,2023
2023-11-29,24.0,18.89,80.6,13.035654,87.6,0.0,15.33,39.2,128.3,79.82483884683094,11,2023
2023-11-30,25.0,20.33,77.7,13.035654,69.0,0.0,16.06,39.5,152.0,76.48765097691697,11,2023
2023-12-01,25.0,20.17,77.5,13.035654,66.6,0.0,15.78,29.1,152.8,75.87829812505397,12,2023
2023-12-02,25.0,20.5,73.0,14.805927999999998,74.8,0.0,15.17,32.9,162.3,71.49683731386399,12,2023
2023-12-03,21.28,19.06,78.4,18.346476,80.2,0.024,15.17,71.5,92.9,78.17532888640017,12,2023
2023-12-04,23.0,18.5,79.8,16.576202000000002,83.3,0.0,14.83,55.5,128.6,79.20778765619404,12,2023
2023-12-05,24.0,18.61,67.7,14.805927999999998,55.5,0.0,11.94,5.8,176.6,65.16430276870845,12,2023
2023-12-06,24.06,18.61,57.0,11.104446000000001,65.4,0.0,9.33,0.1,178.8,54.77151853689198,12,2023
2023-12-07,25.0,18.22,61.4,9.334171999999999,9.5,0.0,10.22,2.8,168.9,59.576223012555985,12,2023
2023-12-08,25.0,19.0,62.8,9.334171999999999,164.3,0.0,11.28,10.5,158.2,60.88264234328249,12,2023
2023-12-09,25.17,19.17,63.7,9.334171999999999,288.1,0.0,11.61,0.0,175.2,61.570131670809324,12,2023
2023-12-10,25.78,18.67,55.7,11.104446000000001,327.8,0.0,8.39,2.7,176.8,51.211285943175376,12,2023
2023-12-11,24.61,17.89,58.7,11.104446000000001,156.2,0.0,9.22,0.0,175.0,56.879987378408394,12,2023
2023-12-12,25.0,17.94,60.9,9.334171999999999,205.4,0.0,9.61,4.2,172.5,58.207289849054,12,2023
2023-12-13,25.06,18.33,61.1,11.104446000000001,218.7,0.0,9.83,4.5,174.3,57.64307971147096,12,2023
2023-12-14,25.0,18.0,58.8,9.334171999999999,250.1,0.0,9.06,19.1,174.6,55.88234864141965,12,2023
2023-12-15,24.61,17.56,58.4,13.035654,121.8,0.0,8.5,1.7,175.7,55.31956776858576,12,2023
2023-12-16,24.5,18.0,58.4,11.104446000000001,129.3,0.0,9.17,3.4,165.1,56.29801922970829,12,2023
2023-12-17,25.0,17.94,59.3,9.334171999999999,111.5,0.0,9.22,15.7,169.4,56.7013705603472,12,2023
2023-12-18,24.0,18.11,47.0,14.805927999999998,357.1,0.0,5.11,9.9,176.7,42.345746694461965,12,2023
2023-12-19,24.0,16.44,48.9,11.104446000000001,320.5,0.0,4.78,10.4,179.5,45.99114736431293,12,2023
2023-12-20,21.33,15.72,56.5,10.299776000000001,283.1,0.0,6.44,56.1,142.4,54.02221163475581,12,2023
2023-12-21,25.0,17.28,48.8,11.104446000000001,356.3,0.0,5.0,38.7,153.3,44.27901843458876,12,2023
2023-12-22,25.0,16.94,51.2,14.805927999999998,100.7,0.0,6.0,29.8,172.3,48.490887252277425,12,2023
2023-12-23,24.0,18.11,63.0,13.035654,98.4,0.0,10.56,35.2,171.1,61.36495422473457,12,2023
2023-12-24,24.0,17.39,72.1,11.104446000000001,81.4,0.0,11.89,6.7,172.9,70.12712897259543,12,2023
